DAY_KEY,DAY_DATE,MONTH_KEY,CURRENT_MONTH,MONTH_NUMBER,QUARTER_KEY,CURRENT_QUARTER,CURRENT_YEAR,CPO_YEAR,DAY_OF_WEEK,DAY_OF_MONTH,DAYS_IN_MONTH,DAY_OF_YEAR,WEEK_OF_MONTH,WEEK_OF_QUARTER,WEEK_OF_YEAR,MONTH_EN,WEEKDAY_EN,MONTH_DE,WEEKDAY_DE,MONTH_FR,WEEKDAY_FR,MONTH_JA,WEEKDAY_JA,MONTH_CS,WEEKDAY_CS,MONTH_DA,WEEKDAY_DA,MONTH_EL,WEEKDAY_EL,MONTH_ES,WEEKDAY_ES,MONTH_FI,WEEKDAY_FI,MONTH_HU,WEEKDAY_HU,MONTH_ID,WEEKDAY_ID,MONTH_IT,WEEKDAY_IT,MONTH_KO,WEEKDAY_KO,MONTH_MS,WEEKDAY_MS,MONTH_NL,WEEKDAY_NL,MONTH_NO,WEEKDAY_NO,MONTH_PL,WEEKDAY_PL,MONTH_PT,WEEKDAY_PT,MONTH_RU,WEEKDAY_RU,MONTH_SC,WEEKDAY_SC,MONTH_SV,WEEKDAY_SV,MONTH_TC,WEEKDAY_TC,MONTH_TH,WEEKDAY_TH
20120131,2012-01-31 00:00:00.0,201201,1,25,20121,1,2012,2015,3,31,31,31,5,5,5,January,Tuesday,Januar,Dienstag,Janvier,Mardi,1 月,火曜日,Leden,Úterý,Januar,Tirsdag,Ιανουάριος,Τρίτη,Enero,Martes,Tammikuu,tiistai,Január,Kedd,Januari,Selasa,Gennaio,Martedì,1월,화요일,Januari,Selasa,januari,dinsdag,Januar,Tirsdag,Styczeń,wtorek,Janeiro,Terça-feira,Январь,Вторник,一月,星期二,Januari,Tisdag,一月,星期二,มกราคม,อังคาร
20120201,2012-02-01 00:00:00.0,201202,2,26,20121,1,2012,2015,4,1,29,32,1,5,5,February,Wednesday,Februar,Mittwoch,Février,Mercredi,2 月,水曜日,Únor,Středa,Februar,Onsdag,Φεβρουάριος,Τετάρτη,Febrero,Miércoles,Helmikuu,keskiviikko,Február,Szerda,Februari,Rabu,Febbraio,Mercoledì,2월,수요일,Februari,Rabu,februari,woensdag,Februar,Onsdag,Luty,środa,Fevereiro,Quarta-feira,Февраль,Среда,二月,星期三,Februari,Onsdag,二月,星期三,กุมภาพันธ์,พุธ
20120202,2012-02-02 00:00:00.0,201202,2,26,20121,1,2012,2015,5,2,29,33,1,5,5,February,Thursday,Februar,Donnerstag,Février,Jeudi,2 月,木曜日,Únor,Čtvrtek,Februar,Torsdag,Φεβρουάριος,Πέμπτη,Febrero,Jueves,Helmikuu,torstai,Február,Csütörtök,Februari,Kamis,Febbraio,Giovedì,2월,목요일,Februari,Khamis,februari,donderdag,Februar,Torsdag,Luty,czwartek,Fevereiro,Quinta-feira,Февраль,Четверг,二月,星期四,Februari,Torsdag,二月,星期四,กุมภาพันธ์,พฤหัสบดี
20120203,2012-02-03 00:00:00.0,201202,2,26,20121,1,2012,2015,6,3,29,34,1,5,5,February,Friday,Februar,Freitag,Février,Vendredi,2 月,金曜日,Únor,Pátek,Februar,Fredag,Φεβρουάριος,Παρασκευή,Febrero,Viernes,Helmikuu,perjantai,Február,Péntek,Februari,Jumat,Febbraio,Venerdì,2월,금요일,Februari,Jumaat,februari,vrijdag,Februar,Fredag,Luty,piątek,Fevereiro,Sexta-feira,Февраль,Пятница,二月,星期五,Februari,Fredag,二月,星期五,กุมภาพันธ์,ศุกร์
20120204,2012-02-04 00:00:00.0,201202,2,26,20121,1,2012,2015,7,4,29,35,1,5,5,February,Saturday,Februar,Samstag,Février,Samedi,2 月,土曜日,Únor,Sobota,Februar,Lørdag,Φεβρουάριος,Σάββατο,Febrero,Sábado,Helmikuu,lauantai,Február,Szombat,Februari,Sabtu,Febbraio,Sabato,2월,토요일,Februari,Sabtu,februari,zaterdag,Februar,Lørdag,Luty,sobota,Fevereiro,Sábado,Февраль,Суббота,二月,星期六,Februari,Lördag,二月,星期六,กุมภาพันธ์,เสาร์
20120205,2012-02-05 00:00:00.0,201202,2,26,20121,1,2012,2015,1,5,29,36,2,6,6,February,Sunday,Februar,Sonntag,Février,Dimanche,2 月,日曜日,Únor,Neděle,Februar,Søndag,Φεβρουάριος,Κυριακή,Febrero,Domingo,Helmikuu,sunnuntai,Február,Vasárnap,Februari,Minggu,Febbraio,Domenica,2월,일요일,Februari,Ahad,februari,zondag,Februar,Søndag,Luty,niedziela,Fevereiro,Domingo,Февраль,Воскресенье,二月,星期日,Februari,Söndag,二月,星期日,กุมภาพันธ์,อาทิตย์
20120206,2012-02-06 00:00:00.0,201202,2,26,20121,1,2012,2015,2,6,29,37,2,6,6,February,Monday,Februar,Montag,Février,Lundi,2 月,月曜日,Únor,Pondělí,Februar,Mandag,Φεβρουάριος,Δευτέρα,Febrero,Lunes,Helmikuu,maanantai,Február,Hétfő,Februari,Senin,Febbraio,Lunedì,2월,월요일,Februari,Isnin,februari,maandag,Februar,Mandag,Luty,poniedziałek,Fevereiro,Segunda-feira,Февраль,Понедельник,二月,星期一,Februari,Måndag,二月,星期一,กุมภาพันธ์,จันทร์
20120207,2012-02-07 00:00:00.0,201202,2,26,20121,1,2012,2015,3,7,29,38,2,6,6,February,Tuesday,Februar,Dienstag,Février,Mardi,2 月,火曜日,Únor,Úterý,Februar,Tirsdag,Φεβρουάριος,Τρίτη,Febrero,Martes,Helmikuu,tiistai,Február,Kedd,Februari,Selasa,Febbraio,Martedì,2월,화요일,Februari,Selasa,februari,dinsdag,Februar,Tirsdag,Luty,wtorek,Fevereiro,Terça-feira,Февраль,Вторник,二月,星期二,Februari,Tisdag,二月,星期二,กุมภาพันธ์,อังคาร
20120208,2012-02-08 00:00:00.0,201202,2,26,20121,1,2012,2015,4,8,29,39,2,6,6,February,Wednesday,Februar,Mittwoch,Février,Mercredi,2 月,水曜日,Únor,Středa,Februar,Onsdag,Φεβρουάριος,Τετάρτη,Febrero,Miércoles,Helmikuu,keskiviikko,Február,Szerda,Februari,Rabu,Febbraio,Mercoledì,2월,수요일,Februari,Rabu,februari,woensdag,Februar,Onsdag,Luty,środa,Fevereiro,Quarta-feira,Февраль,Среда,二月,星期三,Februari,Onsdag,二月,星期三,กุมภาพันธ์,พุธ
20120209,2012-02-09 00:00:00.0,201202,2,26,20121,1,2012,2015,5,9,29,40,2,6,6,February,Thursday,Februar,Donnerstag,Février,Jeudi,2 月,木曜日,Únor,Čtvrtek,Februar,Torsdag,Φεβρουάριος,Πέμπτη,Febrero,Jueves,Helmikuu,torstai,Február,Csütörtök,Februari,Kamis,Febbraio,Giovedì,2월,목요일,Februari,Khamis,februari,donderdag,Februar,Torsdag,Luty,czwartek,Fevereiro,Quinta-feira,Февраль,Четверг,二月,星期四,Februari,Torsdag,二月,星期四,กุมภาพันธ์,พฤหัสบดี
20120210,2012-02-10 00:00:00.0,201202,2,26,20121,1,2012,2015,6,10,29,41,2,6,6,February,Friday,Februar,Freitag,Février,Vendredi,2 月,金曜日,Únor,Pátek,Februar,Fredag,Φεβρουάριος,Παρασκευή,Febrero,Viernes,Helmikuu,perjantai,Február,Péntek,Februari,Jumat,Febbraio,Venerdì,2월,금요일,Februari,Jumaat,februari,vrijdag,Februar,Fredag,Luty,piątek,Fevereiro,Sexta-feira,Февраль,Пятница,二月,星期五,Februari,Fredag,二月,星期五,กุมภาพันธ์,ศุกร์
20120211,2012-02-11 00:00:00.0,201202,2,26,20121,1,2012,2015,7,11,29,42,2,6,6,February,Saturday,Februar,Samstag,Février,Samedi,2 月,土曜日,Únor,Sobota,Februar,Lørdag,Φεβρουάριος,Σάββατο,Febrero,Sábado,Helmikuu,lauantai,Február,Szombat,Februari,Sabtu,Febbraio,Sabato,2월,토요일,Februari,Sabtu,februari,zaterdag,Februar,Lørdag,Luty,sobota,Fevereiro,Sábado,Февраль,Суббота,二月,星期六,Februari,Lördag,二月,星期六,กุมภาพันธ์,เสาร์
20120212,2012-02-12 00:00:00.0,201202,2,26,20121,1,2012,2015,1,12,29,43,3,7,7,February,Sunday,Februar,Sonntag,Février,Dimanche,2 月,日曜日,Únor,Neděle,Februar,Søndag,Φεβρουάριος,Κυριακή,Febrero,Domingo,Helmikuu,sunnuntai,Február,Vasárnap,Februari,Minggu,Febbraio,Domenica,2월,일요일,Februari,Ahad,februari,zondag,Februar,Søndag,Luty,niedziela,Fevereiro,Domingo,Февраль,Воскресенье,二月,星期日,Februari,Söndag,二月,星期日,กุมภาพันธ์,อาทิตย์
20120213,2012-02-13 00:00:00.0,201202,2,26,20121,1,2012,2015,2,13,29,44,3,7,7,February,Monday,Februar,Montag,Février,Lundi,2 月,月曜日,Únor,Pondělí,Februar,Mandag,Φεβρουάριος,Δευτέρα,Febrero,Lunes,Helmikuu,maanantai,Február,Hétfő,Februari,Senin,Febbraio,Lunedì,2월,월요일,Februari,Isnin,februari,maandag,Februar,Mandag,Luty,poniedziałek,Fevereiro,Segunda-feira,Февраль,Понедельник,二月,星期一,Februari,Måndag,二月,星期一,กุมภาพันธ์,จันทร์
20120214,2012-02-14 00:00:00.0,201202,2,26,20121,1,2012,2015,3,14,29,45,3,7,7,February,Tuesday,Februar,Dienstag,Février,Mardi,2 月,火曜日,Únor,Úterý,Februar,Tirsdag,Φεβρουάριος,Τρίτη,Febrero,Martes,Helmikuu,tiistai,Február,Kedd,Februari,Selasa,Febbraio,Martedì,2월,화요일,Februari,Selasa,februari,dinsdag,Februar,Tirsdag,Luty,wtorek,Fevereiro,Terça-feira,Февраль,Вторник,二月,星期二,Februari,Tisdag,二月,星期二,กุมภาพันธ์,อังคาร
20120215,2012-02-15 00:00:00.0,201202,2,26,20121,1,2012,2015,4,15,29,46,3,7,7,February,Wednesday,Februar,Mittwoch,Février,Mercredi,2 月,水曜日,Únor,Středa,Februar,Onsdag,Φεβρουάριος,Τετάρτη,Febrero,Miércoles,Helmikuu,keskiviikko,Február,Szerda,Februari,Rabu,Febbraio,Mercoledì,2월,수요일,Februari,Rabu,februari,woensdag,Februar,Onsdag,Luty,środa,Fevereiro,Quarta-feira,Февраль,Среда,二月,星期三,Februari,Onsdag,二月,星期三,กุมภาพันธ์,พุธ
20120216,2012-02-16 00:00:00.0,201202,2,26,20121,1,2012,2015,5,16,29,47,3,7,7,February,Thursday,Februar,Donnerstag,Février,Jeudi,2 月,木曜日,Únor,Čtvrtek,Februar,Torsdag,Φεβρουάριος,Πέμπτη,Febrero,Jueves,Helmikuu,torstai,Február,Csütörtök,Februari,Kamis,Febbraio,Giovedì,2월,목요일,Februari,Khamis,februari,donderdag,Februar,Torsdag,Luty,czwartek,Fevereiro,Quinta-feira,Февраль,Четверг,二月,星期四,Februari,Torsdag,二月,星期四,กุมภาพันธ์,พฤหัสบดี
20120217,2012-02-17 00:00:00.0,201202,2,26,20121,1,2012,2015,6,17,29,48,3,7,7,February,Friday,Februar,Freitag,Février,Vendredi,2 月,金曜日,Únor,Pátek,Februar,Fredag,Φεβρουάριος,Παρασκευή,Febrero,Viernes,Helmikuu,perjantai,Február,Péntek,Februari,Jumat,Febbraio,Venerdì,2월,금요일,Februari,Jumaat,februari,vrijdag,Februar,Fredag,Luty,piątek,Fevereiro,Sexta-feira,Февраль,Пятница,二月,星期五,Februari,Fredag,二月,星期五,กุมภาพันธ์,ศุกร์
20120218,2012-02-18 00:00:00.0,201202,2,26,20121,1,2012,2015,7,18,29,49,3,7,7,February,Saturday,Februar,Samstag,Février,Samedi,2 月,土曜日,Únor,Sobota,Februar,Lørdag,Φεβρουάριος,Σάββατο,Febrero,Sábado,Helmikuu,lauantai,Február,Szombat,Februari,Sabtu,Febbraio,Sabato,2월,토요일,Februari,Sabtu,februari,zaterdag,Februar,Lørdag,Luty,sobota,Fevereiro,Sábado,Февраль,Суббота,二月,星期六,Februari,Lördag,二月,星期六,กุมภาพันธ์,เสาร์
20120219,2012-02-19 00:00:00.0,201202,2,26,20121,1,2012,2015,1,19,29,50,4,8,8,February,Sunday,Februar,Sonntag,Février,Dimanche,2 月,日曜日,Únor,Neděle,Februar,Søndag,Φεβρουάριος,Κυριακή,Febrero,Domingo,Helmikuu,sunnuntai,Február,Vasárnap,Februari,Minggu,Febbraio,Domenica,2월,일요일,Februari,Ahad,februari,zondag,Februar,Søndag,Luty,niedziela,Fevereiro,Domingo,Февраль,Воскресенье,二月,星期日,Februari,Söndag,二月,星期日,กุมภาพันธ์,อาทิตย์
20120220,2012-02-20 00:00:00.0,201202,2,26,20121,1,2012,2015,2,20,29,51,4,8,8,February,Monday,Februar,Montag,Février,Lundi,2 月,月曜日,Únor,Pondělí,Februar,Mandag,Φεβρουάριος,Δευτέρα,Febrero,Lunes,Helmikuu,maanantai,Február,Hétfő,Februari,Senin,Febbraio,Lunedì,2월,월요일,Februari,Isnin,februari,maandag,Februar,Mandag,Luty,poniedziałek,Fevereiro,Segunda-feira,Февраль,Понедельник,二月,星期一,Februari,Måndag,二月,星期一,กุมภาพันธ์,จันทร์
20120221,2012-02-21 00:00:00.0,201202,2,26,20121,1,2012,2015,3,21,29,52,4,8,8,February,Tuesday,Februar,Dienstag,Février,Mardi,2 月,火曜日,Únor,Úterý,Februar,Tirsdag,Φεβρουάριος,Τρίτη,Febrero,Martes,Helmikuu,tiistai,Február,Kedd,Februari,Selasa,Febbraio,Martedì,2월,화요일,Februari,Selasa,februari,dinsdag,Februar,Tirsdag,Luty,wtorek,Fevereiro,Terça-feira,Февраль,Вторник,二月,星期二,Februari,Tisdag,二月,星期二,กุมภาพันธ์,อังคาร
20120222,2012-02-22 00:00:00.0,201202,2,26,20121,1,2012,2015,4,22,29,53,4,8,8,February,Wednesday,Februar,Mittwoch,Février,Mercredi,2 月,水曜日,Únor,Středa,Februar,Onsdag,Φεβρουάριος,Τετάρτη,Febrero,Miércoles,Helmikuu,keskiviikko,Február,Szerda,Februari,Rabu,Febbraio,Mercoledì,2월,수요일,Februari,Rabu,februari,woensdag,Februar,Onsdag,Luty,środa,Fevereiro,Quarta-feira,Февраль,Среда,二月,星期三,Februari,Onsdag,二月,星期三,กุมภาพันธ์,พุธ
20120223,2012-02-23 00:00:00.0,201202,2,26,20121,1,2012,2015,5,23,29,54,4,8,8,February,Thursday,Februar,Donnerstag,Février,Jeudi,2 月,木曜日,Únor,Čtvrtek,Februar,Torsdag,Φεβρουάριος,Πέμπτη,Febrero,Jueves,Helmikuu,torstai,Február,Csütörtök,Februari,Kamis,Febbraio,Giovedì,2월,목요일,Februari,Khamis,februari,donderdag,Februar,Torsdag,Luty,czwartek,Fevereiro,Quinta-feira,Февраль,Четверг,二月,星期四,Februari,Torsdag,二月,星期四,กุมภาพันธ์,พฤหัสบดี
20120224,2012-02-24 00:00:00.0,201202,2,26,20121,1,2012,2015,6,24,29,55,4,8,8,February,Friday,Februar,Freitag,Février,Vendredi,2 月,金曜日,Únor,Pátek,Februar,Fredag,Φεβρουάριος,Παρασκευή,Febrero,Viernes,Helmikuu,perjantai,Február,Péntek,Februari,Jumat,Febbraio,Venerdì,2월,금요일,Februari,Jumaat,februari,vrijdag,Februar,Fredag,Luty,piątek,Fevereiro,Sexta-feira,Февраль,Пятница,二月,星期五,Februari,Fredag,二月,星期五,กุมภาพันธ์,ศุกร์
20120225,2012-02-25 00:00:00.0,201202,2,26,20121,1,2012,2015,7,25,29,56,4,8,8,February,Saturday,Februar,Samstag,Février,Samedi,2 月,土曜日,Únor,Sobota,Februar,Lørdag,Φεβρουάριος,Σάββατο,Febrero,Sábado,Helmikuu,lauantai,Február,Szombat,Februari,Sabtu,Febbraio,Sabato,2월,토요일,Februari,Sabtu,februari,zaterdag,Februar,Lørdag,Luty,sobota,Fevereiro,Sábado,Февраль,Суббота,二月,星期六,Februari,Lördag,二月,星期六,กุมภาพันธ์,เสาร์
20120226,2012-02-26 00:00:00.0,201202,2,26,20121,1,2012,2015,1,26,29,57,5,9,9,February,Sunday,Februar,Sonntag,Février,Dimanche,2 月,日曜日,Únor,Neděle,Februar,Søndag,Φεβρουάριος,Κυριακή,Febrero,Domingo,Helmikuu,sunnuntai,Február,Vasárnap,Februari,Minggu,Febbraio,Domenica,2월,일요일,Februari,Ahad,februari,zondag,Februar,Søndag,Luty,niedziela,Fevereiro,Domingo,Февраль,Воскресенье,二月,星期日,Februari,Söndag,二月,星期日,กุมภาพันธ์,อาทิตย์
20120227,2012-02-27 00:00:00.0,201202,2,26,20121,1,2012,2015,2,27,29,58,5,9,9,February,Monday,Februar,Montag,Février,Lundi,2 月,月曜日,Únor,Pondělí,Februar,Mandag,Φεβρουάριος,Δευτέρα,Febrero,Lunes,Helmikuu,maanantai,Február,Hétfő,Februari,Senin,Febbraio,Lunedì,2월,월요일,Februari,Isnin,februari,maandag,Februar,Mandag,Luty,poniedziałek,Fevereiro,Segunda-feira,Февраль,Понедельник,二月,星期一,Februari,Måndag,二月,星期一,กุมภาพันธ์,จันทร์
20120228,2012-02-28 00:00:00.0,201202,2,26,20121,1,2012,2015,3,28,29,59,5,9,9,February,Tuesday,Februar,Dienstag,Février,Mardi,2 月,火曜日,Únor,Úterý,Februar,Tirsdag,Φεβρουάριος,Τρίτη,Febrero,Martes,Helmikuu,tiistai,Február,Kedd,Februari,Selasa,Febbraio,Martedì,2월,화요일,Februari,Selasa,februari,dinsdag,Februar,Tirsdag,Luty,wtorek,Fevereiro,Terça-feira,Февраль,Вторник,二月,星期二,Februari,Tisdag,二月,星期二,กุมภาพันธ์,อังคาร
20120229,2012-02-29 00:00:00.0,201202,2,26,20121,1,2012,2015,4,29,29,60,5,9,9,February,Wednesday,Februar,Mittwoch,Février,Mercredi,2 月,水曜日,Únor,Středa,Februar,Onsdag,Φεβρουάριος,Τετάρτη,Febrero,Miércoles,Helmikuu,keskiviikko,Február,Szerda,Februari,Rabu,Febbraio,Mercoledì,2월,수요일,Februari,Rabu,februari,woensdag,Februar,Onsdag,Luty,środa,Fevereiro,Quarta-feira,Февраль,Среда,二月,星期三,Februari,Onsdag,二月,星期三,กุมภาพันธ์,พุธ
20120301,2012-03-01 00:00:00.0,201203,3,27,20121,1,2012,2015,5,1,31,61,1,9,9,March,Thursday,März,Donnerstag,Mars,Jeudi,3 月,木曜日,Březen,Čtvrtek,Marts,Torsdag,Μάρτιος,Πέμπτη,Marzo,Jueves,Maaliskuu,torstai,Március,Csütörtök,Maret,Kamis,Marzo,Giovedì,3월,목요일,Mac,Khamis,maart,donderdag,Mars,Torsdag,Marzec,czwartek,Março,Quinta-feira,Март,Четверг,三月,星期四,Mars,Torsdag,三月,星期四,มีนาคม,พฤหัสบดี
20120302,2012-03-02 00:00:00.0,201203,3,27,20121,1,2012,2015,6,2,31,62,1,9,9,March,Friday,März,Freitag,Mars,Vendredi,3 月,金曜日,Březen,Pátek,Marts,Fredag,Μάρτιος,Παρασκευή,Marzo,Viernes,Maaliskuu,perjantai,Március,Péntek,Maret,Jumat,Marzo,Venerdì,3월,금요일,Mac,Jumaat,maart,vrijdag,Mars,Fredag,Marzec,piątek,Março,Sexta-feira,Март,Пятница,三月,星期五,Mars,Fredag,三月,星期五,มีนาคม,ศุกร์
20120303,2012-03-03 00:00:00.0,201203,3,27,20121,1,2012,2015,7,3,31,63,1,9,9,March,Saturday,März,Samstag,Mars,Samedi,3 月,土曜日,Březen,Sobota,Marts,Lørdag,Μάρτιος,Σάββατο,Marzo,Sábado,Maaliskuu,lauantai,Március,Szombat,Maret,Sabtu,Marzo,Sabato,3월,토요일,Mac,Sabtu,maart,zaterdag,Mars,Lørdag,Marzec,sobota,Março,Sábado,Март,Суббота,三月,星期六,Mars,Lördag,三月,星期六,มีนาคม,เสาร์
20120304,2012-03-04 00:00:00.0,201203,3,27,20121,1,2012,2015,1,4,31,64,2,10,10,March,Sunday,März,Sonntag,Mars,Dimanche,3 月,日曜日,Březen,Neděle,Marts,Søndag,Μάρτιος,Κυριακή,Marzo,Domingo,Maaliskuu,sunnuntai,Március,Vasárnap,Maret,Minggu,Marzo,Domenica,3월,일요일,Mac,Ahad,maart,zondag,Mars,Søndag,Marzec,niedziela,Março,Domingo,Март,Воскресенье,三月,星期日,Mars,Söndag,三月,星期日,มีนาคม,อาทิตย์
20120305,2012-03-05 00:00:00.0,201203,3,27,20121,1,2012,2015,2,5,31,65,2,10,10,March,Monday,März,Montag,Mars,Lundi,3 月,月曜日,Březen,Pondělí,Marts,Mandag,Μάρτιος,Δευτέρα,Marzo,Lunes,Maaliskuu,maanantai,Március,Hétfő,Maret,Senin,Marzo,Lunedì,3월,월요일,Mac,Isnin,maart,maandag,Mars,Mandag,Marzec,poniedziałek,Março,Segunda-feira,Март,Понедельник,三月,星期一,Mars,Måndag,三月,星期一,มีนาคม,จันทร์
20120306,2012-03-06 00:00:00.0,201203,3,27,20121,1,2012,2015,3,6,31,66,2,10,10,March,Tuesday,März,Dienstag,Mars,Mardi,3 月,火曜日,Březen,Úterý,Marts,Tirsdag,Μάρτιος,Τρίτη,Marzo,Martes,Maaliskuu,tiistai,Március,Kedd,Maret,Selasa,Marzo,Martedì,3월,화요일,Mac,Selasa,maart,dinsdag,Mars,Tirsdag,Marzec,wtorek,Março,Terça-feira,Март,Вторник,三月,星期二,Mars,Tisdag,三月,星期二,มีนาคม,อังคาร
20120307,2012-03-07 00:00:00.0,201203,3,27,20121,1,2012,2015,4,7,31,67,2,10,10,March,Wednesday,März,Mittwoch,Mars,Mercredi,3 月,水曜日,Březen,Středa,Marts,Onsdag,Μάρτιος,Τετάρτη,Marzo,Miércoles,Maaliskuu,keskiviikko,Március,Szerda,Maret,Rabu,Marzo,Mercoledì,3월,수요일,Mac,Rabu,maart,woensdag,Mars,Onsdag,Marzec,środa,Março,Quarta-feira,Март,Среда,三月,星期三,Mars,Onsdag,三月,星期三,มีนาคม,พุธ
20120308,2012-03-08 00:00:00.0,201203,3,27,20121,1,2012,2015,5,8,31,68,2,10,10,March,Thursday,März,Donnerstag,Mars,Jeudi,3 月,木曜日,Březen,Čtvrtek,Marts,Torsdag,Μάρτιος,Πέμπτη,Marzo,Jueves,Maaliskuu,torstai,Március,Csütörtök,Maret,Kamis,Marzo,Giovedì,3월,목요일,Mac,Khamis,maart,donderdag,Mars,Torsdag,Marzec,czwartek,Março,Quinta-feira,Март,Четверг,三月,星期四,Mars,Torsdag,三月,星期四,มีนาคม,พฤหัสบดี
20120309,2012-03-09 00:00:00.0,201203,3,27,20121,1,2012,2015,6,9,31,69,2,10,10,March,Friday,März,Freitag,Mars,Vendredi,3 月,金曜日,Březen,Pátek,Marts,Fredag,Μάρτιος,Παρασκευή,Marzo,Viernes,Maaliskuu,perjantai,Március,Péntek,Maret,Jumat,Marzo,Venerdì,3월,금요일,Mac,Jumaat,maart,vrijdag,Mars,Fredag,Marzec,piątek,Março,Sexta-feira,Март,Пятница,三月,星期五,Mars,Fredag,三月,星期五,มีนาคม,ศุกร์
20120310,2012-03-10 00:00:00.0,201203,3,27,20121,1,2012,2015,7,10,31,70,2,10,10,March,Saturday,März,Samstag,Mars,Samedi,3 月,土曜日,Březen,Sobota,Marts,Lørdag,Μάρτιος,Σάββατο,Marzo,Sábado,Maaliskuu,lauantai,Március,Szombat,Maret,Sabtu,Marzo,Sabato,3월,토요일,Mac,Sabtu,maart,zaterdag,Mars,Lørdag,Marzec,sobota,Março,Sábado,Март,Суббота,三月,星期六,Mars,Lördag,三月,星期六,มีนาคม,เสาร์
20120311,2012-03-11 00:00:00.0,201203,3,27,20121,1,2012,2015,1,11,31,71,3,11,11,March,Sunday,März,Sonntag,Mars,Dimanche,3 月,日曜日,Březen,Neděle,Marts,Søndag,Μάρτιος,Κυριακή,Marzo,Domingo,Maaliskuu,sunnuntai,Március,Vasárnap,Maret,Minggu,Marzo,Domenica,3월,일요일,Mac,Ahad,maart,zondag,Mars,Søndag,Marzec,niedziela,Março,Domingo,Март,Воскресенье,三月,星期日,Mars,Söndag,三月,星期日,มีนาคม,อาทิตย์
20120312,2012-03-12 00:00:00.0,201203,3,27,20121,1,2012,2015,2,12,31,72,3,11,11,March,Monday,März,Montag,Mars,Lundi,3 月,月曜日,Březen,Pondělí,Marts,Mandag,Μάρτιος,Δευτέρα,Marzo,Lunes,Maaliskuu,maanantai,Március,Hétfő,Maret,Senin,Marzo,Lunedì,3월,월요일,Mac,Isnin,maart,maandag,Mars,Mandag,Marzec,poniedziałek,Março,Segunda-feira,Март,Понедельник,三月,星期一,Mars,Måndag,三月,星期一,มีนาคม,จันทร์
20120313,2012-03-13 00:00:00.0,201203,3,27,20121,1,2012,2015,3,13,31,73,3,11,11,March,Tuesday,März,Dienstag,Mars,Mardi,3 月,火曜日,Březen,Úterý,Marts,Tirsdag,Μάρτιος,Τρίτη,Marzo,Martes,Maaliskuu,tiistai,Március,Kedd,Maret,Selasa,Marzo,Martedì,3월,화요일,Mac,Selasa,maart,dinsdag,Mars,Tirsdag,Marzec,wtorek,Março,Terça-feira,Март,Вторник,三月,星期二,Mars,Tisdag,三月,星期二,มีนาคม,อังคาร
20120314,2012-03-14 00:00:00.0,201203,3,27,20121,1,2012,2015,4,14,31,74,3,11,11,March,Wednesday,März,Mittwoch,Mars,Mercredi,3 月,水曜日,Březen,Středa,Marts,Onsdag,Μάρτιος,Τετάρτη,Marzo,Miércoles,Maaliskuu,keskiviikko,Március,Szerda,Maret,Rabu,Marzo,Mercoledì,3월,수요일,Mac,Rabu,maart,woensdag,Mars,Onsdag,Marzec,środa,Março,Quarta-feira,Март,Среда,三月,星期三,Mars,Onsdag,三月,星期三,มีนาคม,พุธ
20120315,2012-03-15 00:00:00.0,201203,3,27,20121,1,2012,2015,5,15,31,75,3,11,11,March,Thursday,März,Donnerstag,Mars,Jeudi,3 月,木曜日,Březen,Čtvrtek,Marts,Torsdag,Μάρτιος,Πέμπτη,Marzo,Jueves,Maaliskuu,torstai,Március,Csütörtök,Maret,Kamis,Marzo,Giovedì,3월,목요일,Mac,Khamis,maart,donderdag,Mars,Torsdag,Marzec,czwartek,Março,Quinta-feira,Март,Четверг,三月,星期四,Mars,Torsdag,三月,星期四,มีนาคม,พฤหัสบดี
20120316,2012-03-16 00:00:00.0,201203,3,27,20121,1,2012,2015,6,16,31,76,3,11,11,March,Friday,März,Freitag,Mars,Vendredi,3 月,金曜日,Březen,Pátek,Marts,Fredag,Μάρτιος,Παρασκευή,Marzo,Viernes,Maaliskuu,perjantai,Március,Péntek,Maret,Jumat,Marzo,Venerdì,3월,금요일,Mac,Jumaat,maart,vrijdag,Mars,Fredag,Marzec,piątek,Março,Sexta-feira,Март,Пятница,三月,星期五,Mars,Fredag,三月,星期五,มีนาคม,ศุกร์
20120317,2012-03-17 00:00:00.0,201203,3,27,20121,1,2012,2015,7,17,31,77,3,11,11,March,Saturday,März,Samstag,Mars,Samedi,3 月,土曜日,Březen,Sobota,Marts,Lørdag,Μάρτιος,Σάββατο,Marzo,Sábado,Maaliskuu,lauantai,Március,Szombat,Maret,Sabtu,Marzo,Sabato,3월,토요일,Mac,Sabtu,maart,zaterdag,Mars,Lørdag,Marzec,sobota,Março,Sábado,Март,Суббота,三月,星期六,Mars,Lördag,三月,星期六,มีนาคม,เสาร์
20120318,2012-03-18 00:00:00.0,201203,3,27,20121,1,2012,2015,1,18,31,78,4,12,12,March,Sunday,März,Sonntag,Mars,Dimanche,3 月,日曜日,Březen,Neděle,Marts,Søndag,Μάρτιος,Κυριακή,Marzo,Domingo,Maaliskuu,sunnuntai,Március,Vasárnap,Maret,Minggu,Marzo,Domenica,3월,일요일,Mac,Ahad,maart,zondag,Mars,Søndag,Marzec,niedziela,Março,Domingo,Март,Воскресенье,三月,星期日,Mars,Söndag,三月,星期日,มีนาคม,อาทิตย์
